Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
45.356304,0.013120278,42.559614039448896,-2.168375149352063,0,1,6209.6084,0.0058104764,4,1,false,false,0.51122636,0.9925651,10.551487,3.1381907,0.007153912,3
45.37136,0.013314768,42.55962034102861,-2.1683785589182554,0,1,6209.9966,0.012347499,4,1,false,false,0.5828211,1.0504041,10.632359,3.1383054,0.0072903764,3
45.386906,0.013509324,42.559626642608336,-2.1683819684844483,0,1,6208.7397,0.014526195,4,1,false,false,0.61393297,1.0657583,10.774203,3.1384296,0.008318145,3
45.40222,0.013703945,42.55963303429893,-2.168385378050641,0,1,6209.0093,0.014767748,4,1,false,false,0.62941724,1.0369562,10.85803,3.1385734,0.009664787,3
45.417007,0.013898629,42.55963933587866,-2.1683887876168333,0,1,6210.9414,0.013557157,4,1,false,false,0.6526158,1.0126333,10.9391,3.1387384,0.010877849,3
45.43146,0.014093378,42.55964563745838,-2.168392319072695,0,1,6213.2095,0.010894409,4,1,false,false,0.62777275,1.0081367,11.028766,3.1389198,0.01167921,3
45.44458,0.014288184,42.559651939038105,-2.1683957286388873,0,1,6215.0625,0.011620954,4,1,false,false,1.027714,0.8383363,9.845206,3.1391082,0.011120163,3
45.459164,0.014483046,42.5596583307287,-2.1683991382050802,0,1,6215.385,0.016220836,4,1,false,false,0.4384043,1.0778979,12.093963,3.1392872,0.012389439,3
45.47438,0.0146779725,42.559664632308426,-2.1684025477712727,0,1,6217.578,0.020336665,4,1,false,false,1.2982563,1.012038,11.131554,3.1395142,0.014495904,3
45.486393,0.014872956,42.55967093388815,-2.1684060792271342,0,1,6222.78,0.023000348,4,1,false,false,0.2626744,1.039988,10.296854,3.1397512,0.015511785,3
45.50548,0.015068012,42.55967732557875,-2.1684094887933267,0,1,6227.3477,0.023968449,4,1,false,false,1.4240891,0.69111204,12.781849,3.1400208,0.018423278,3
45.51731,0.015263121,42.55968362715846,-2.1684128983595192,0,1,6215.4023,0.021547267,4,1,false,false,0.5605558,1.1265227,11.821049,3.1403117,0.018486556,3
45.532066,0.0154582895,42.55968992873819,-2.168416307925712,0,1,6217.025,0.017431436,4,1,false,false,1.1203275,0.9803612,11.807887,3.1406147,0.019244436,3
45.544205,0.015653513,42.559696320428785,-2.168419839195766,0,1,6223.199,0.014767751,4,1,false,false,0.76805675,0.8832528,11.836173,3.1409183,0.018617826,3
45.555885,0.015848786,42.55970262200851,-2.1684232487619584,0,1,6226.3657,0.013073107,4,1,false,false,0.8633079,0.8962507,11.576999,3.1412117,0.01789021,3
45.567886,0.016044106,42.55970901356174,-2.16842678021782,0,1,6227.429,0.012589989,4,1,false,false,0.90846986,0.91857344,11.298001,3.1414914,0.016720532,3
45.579998,0.016239477,42.55971531527883,-2.168430189784013,0,1,6229.312,0.012589991,4,1,false,false,0.82163554,0.9200794,11.06529,-3.1414313,0.015776927,3
45.5919,0.016434899,42.55972170683206,-2.1684337210540665,0,1,6233.2153,0.012105003,4,1,false,false,0.86401415,0.9092808,10.805069,-3.1411815,0.015001895,3
45.60371,0.016630368,42.55972800841178,-2.168437130620259,0,1,6237.4863,0.012347499,4,1,false,false,0.8010434,0.91503936,10.588048,-3.140943,0.014297051,3
45.615685,0.016825888,42.559734310128874,-2.1684406620761205,0,1,6240.683,0.012105004,4,1,false,false,0.78663415,0.9268743,10.362392,-3.1407137,0.013820755,3
45.627815,0.01702146,42.5597407016821,-2.1684440716423135,0,1,6243.0205,0.012105005,4,1,false,false,0.765257,0.9352462,10.134557,-3.1404908,0.013369371,3
45.63998,0.017217083,42.559747003261826,-2.168447602912367,0,1,6245.3354,0.0130731035,4,1,false,false,0.753052,0.9357025,9.95405,-3.1402733,0.013063906,3
45.65211,0.017412758,42.55975339495242,-2.1684510124785596,0,1,6248.104,0.014767747,4,1,false,false,0.7546889,0.9311171,9.758875,-3.140058,0.012970221,3
